time,Timestamp,AccelerationZ,AccelerationY,AccelerationX
1729250024754674700,33.0856748046875,13.371915817260742,0.5985504388809204,0.8858546018600464
1729250024764674600,33.095674560546875,13.367127418518066,-0.24181437492370605,0.8355764150619507
1729250024774675000,33.105675048828125,13.400646209716797,-1.113303780555725,0.363918662071228
1729250024784675000,33.11567504882812,12.9649019241333,-1.5634137392044067,-0.28969839215278625
1729250024794675000,33.12567504882813,12.181997299194336,-1.656787633895874,-0.7493851184844971
1729250024804675000,33.135675048828126,11.35360336303711,-1.194706678390503,-1.0558429956436157
1729250024814675000,33.145675048828124,10.62576675415039,-0.569819986820221,-1.1755530834197998
1729250024824674600,33.15567456054688,10.077494621276855,-0.07661445438861847,-1.2617442607879639
1729250024834674700,33.1656748046875,9.534010887145996,0.2322375625371933,-1.278503656387329
1729250024844674600,33.175674560546874,9.306561470031738,0.6009446382522583,-1.1180921792984009
1729250024854674700,33.1856748046875,9.184456825256348,0.8164227604866028,-0.9552865028381348
1729250024864674800,33.1956748046875,9.150938034057617,0.8451532125473022,-0.7876923680305481
1729250024874674700,33.2056748046875,9.179668426513672,0.8020575642585754,-0.6512228846549988
1729250024884675000,33.215675048828125,9.186851501464844,0.6823474764823914,-0.5219359993934631
1729250024894675200,33.22567529296875,9.285013198852539,0.5650315880775452,-0.3447650372982025
1729250024904675000,33.23567504882813,9.40711784362793,0.45489832758903503,-0.17956513166427612
1729250024914675500,33.24567553710938,9.459790229797363,0.38307225704193115,-0.0071826050989329815
1729250024924675600,33.255675537109376,9.414299964904785,0.4118026793003082,0.10295066982507706
1729250024934675500,33.265675537109374,9.308955192565918,0.47884035110473633,0.2585737705230713
1729250024944675600,33.27567553710937,9.249100685119629,0.6727706789970398,0.29209262132644653
1729250024954675500,33.28567553710938,9.138967514038086,0.8331822156906128,0.33758243918418884
1729250024964675000,33.29567504882812,9.024045944213867,0.9600749015808105,0.33279404044151306
1729250024974675200,33.30567529296875,8.942642211914062,1.0869675874710083,0.31842881441116333
1729250024984675000,33.315675048828126,8.889969825744629,1.213860273361206,0.33758243918418884
1729250024994675200,33.32567529296875,8.825326919555664,1.314416766166687,0.3711012601852417
1729250025004674800,33.3356748046875,8.734347343444824,1.3766659498214722,0.40701428055763245
1729250025014674700,33.3456748046875,8.686463356018066,1.4844050407409668,0.4118026793003082
1729250025024674800,33.3556748046875,8.5595703125,1.5753847360610962,0.40222588181495667
1729250025034675000,33.36567504882812,8.43507194519043,1.656787633895874,0.3902548849582672
1729250025044674800,33.3756748046875,8.315361976623535,1.7501614093780518,0.4165911078453064
1729250025054675000,33.385675048828126,8.284236907958984,1.745373010635376,0.4620809257030487
1729250025064674800,33.3956748046875,8.212410926818848,1.7908629179000854,0.5650315880775452
1729250025074674400,33.40567431640625,8.236352920532227,1.9584569931030273,0.7398083209991455
1729250025084674600,33.415674560546876,8.324938774108887,2.121262788772583,0.9433154463768005
1729250025094674400,33.42567431640625,8.391976356506348,2.22660756111145,0.9840168952941895
1729250025104674600,33.43567456054687,8.372822761535645,2.190694570541382,0.9026140570640564
1729250025114674400,33.44567431640625,8.41112995147705,2.1978771686553955,0.8954314589500427
1729250025124674800,33.4556748046875,8.511686325073242,2.1954829692840576,0.9074024558067322
1729250025134675000,33.465675048828125,8.688857078552246,2.185906171798706,1.0319008827209473
1729250025144674800,33.4756748046875,8.8971529006958,2.2242133617401123,1.256955862045288
1729250025154674700,33.4856748046875,9.270648002624512,2.2170307636260986,1.4389152526855469
1729250025164674800,33.4956748046875,9.68005657196045,2.121262788772583,1.5969325304031372
1729250025174674700,33.5056748046875,10.034399032592773,1.9249382019042969,1.8531121015548706
1729250025184674800,33.5156748046875,10.383952140808105,1.7310078144073486,2.10210919380188
1729250025194674700,33.5256748046875,10.848426818847656,1.4844050407409668,2.3056161403656006
1729250025204674800,33.5356748046875,11.265018463134766,1.2282254695892334,2.43011474609375
1729250025214674400,33.54567431640625,11.581052780151367,1.1300631761550903,2.432508945465088
1729250025224674300,33.55567431640625,11.648090362548828,1.1851298809051514,2.3774423599243164
1729250025234674400,33.56567431640625,11.446977615356445,1.2761094570159912,2.382230758666992
1729250025244674800,33.5756748046875,11.310507774353027,1.436521053314209,2.492363929748535
1729250025254674700,33.5856748046875,11.468525886535645,1.7549498081207275,2.6862943172454834
1729250025264674800,33.5956748046875,11.660061836242676,2.0207061767578125,2.9448680877685547
1729250025274675200,33.60567529296875,11.791742324829102,2.126051187515259,3.1747114658355713
1729250025284675600,33.615675537109375,11.954548835754395,2.070984363555908,3.3877954483032227
1729250025294675500,33.62567553710937,12.074258804321289,1.8148049116134644,3.600879430770874
1729250025304675600,33.63567553710938,12.263400077819824,1.3072341680526733,3.6798880100250244
1729250025314675500,33.645675537109376,12.610559463500977,0.42377370595932007,3.6942532062530518
1729250025324675300,33.65567529296875,12.897863388061523,-0.6200982332229614,3.5458126068115234
1729250025334675500,33.66567553710937,13.355155944824219,-1.2713210582733154,3.3686418533325195
1729250025344675300,33.67567529296875,13.405434608459473,-2.2361843585968018,3.2369606494903564
1729250025354675500,33.685675537109375,13.587393760681152,-3.0885202884674072,2.851494312286377
1729250025364675000,33.69567504882812,13.42219352722168,-3.552995204925537,2.2457611560821533
1729250025374675000,33.70567504882813,12.986449241638184,-3.579331636428833,1.7525556087493896
1729250025384675000,33.715675048828125,12.138901710510254,-2.9735984802246094,1.5849615335464478
1729250025394675000,33.72567504882812,11.408670425415039,-2.161964178085327,1.7070658206939697
1729250025404675000,33.73567504882813,10.917859077453613,-1.3862427473068237,1.886630892753601
1729250025414675500,33.74567553710938,10.134955406188965,-0.7134721279144287,2.121262788772583
1729250025424675600,33.755675537109376,9.517251014709473,-0.0933738648891449,2.434903144836426
